pathway	SRR32507895	SRR32507896	SRR32507898	SRR32507899	SRR32507900	SRR32507901	SRR32507902	SRR32507903	SRR32507904	SRR32507905	SRR32507906	SRR32507907	SRR32507909	SRR32507910	SRR32507911	SRR32507912	SRR32507913	SRR32507914	SRR32507915	SRR32507916	SRR32507917	SRR32507918	SRR32507920	SRR32507921	SRR32507922	SRR32507931	SRR32507932
PWY-5182	4419.398038130451	6162.433834117014	13181.62297268937	4435.199975419285	13784.470660420138	5691.81837819948	9327.612266890863	5221.2144392071095	6615.464909077567	7070.141681084697	11049.707234716258	7431.60879083957	5925.568244216634	10013.236080180664	2308.3116607023953	7213.817804970231	3873.275033699013	9428.038519160329	3477.666519270503	8648.64896397949	8965.947775187982	2739.099597039302	10141.942346176249	5607.736660475679	8654.105356339038	3496.8386212632286	7286.584829217994
PWY-5183	580.1358009545396	0.0	0.0	0.0	903.6758334272209	92.37859048855229	4871.909084304552	2005.0012897752752	130.00475255940813	1810.3858705862062	525.2701338508688	0.0	0.0	1507.1465642784265	0.0	4200.387433369848	1780.4860502854701	744.2595222985119	158.16270687562675	0.0	210.6345036079871	0.0	1750.942505448885	356.31779480447204	3279.829155796146	1335.3527157710284	0.0
PWY-5188	52231.56796843394	59289.507917746974	70596.35253958275	48829.74568550677	102494.96834968921	91842.49248565269	85508.46882438629	72863.1264518042	90607.19407024074	80569.29344561075	95360.87089989145	56134.46261695728	66194.02431974492	76853.45287657237	112908.1812838258	73780.02557933243	56156.640704374346	93928.53316305473	47933.371326814064	97158.90242713517	52329.96996680476	33609.49350674859	83837.66713277208	57765.083797697254	68790.18316426213	57359.904246095444	92372.58579971596
PWY-5189	48413.585310344984	53915.45907535379	64843.477652037196	45392.596790809584	94825.09655789062	91554.85314144852	80695.05555307216	67457.43204629439	85550.25174867598	74875.24906494016	86933.4502472615	51742.9755613075	61594.89449066414	71482.61887630764	110139.32098944251	69404.97267987377	52104.3916035555	88440.68032361403	44942.79313927341	89124.5489625044	48931.48983330236	31765.95176486896	78776.37176943758	56660.39780902319	64962.8032004162	53134.31096381098	87588.37669928119
PWY-5196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.4162450751521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5209	3583.333637082698	4021.6141145779243	1149.0868176450292	3567.378850480851	5570.512785062864	822.2565499652214	4103.930182057156	4772.998636663652	1317.0713413037786	4387.915494939671	5196.552926793161	1717.963386727689	4253.73037870472	5345.8374362244285	1106.6462383965272	2412.6090535594803	2186.917238310965	834.3943503314414	2483.644910268772	4912.5890814204195	2522.7951890034365	1603.9922786096906	4422.914200839835	689.8372680018834	3779.4936919443953	2660.986295767419	3579.021150395778
PWY-5265	0.0	356.66351697640897	0.0	2292.31596691805	411.5337140086974	40488.00745290758	8292.660113528133	397.95412841010653	462.38624737613156	2822.969365376655	913.7535010376998	0.0	0.0	783.7133926049638	47047.57556746487	937.5776952437452	801.4767211512399	2252.9253596918866	674.2434911091249	1357.7218527323637	932.364607356532	0.0	102.74958771898929	26161.443932951326	1360.3228146783538	169.33150259821173	183.48304117493691
PWY-5328	4831.102001883594	5990.852747782916	4439.941119437741	1879.6578940449974	6041.034352566069	2677.8700999541475	3378.4156924100243	4990.90572368089	9081.073002771378	7768.892174630367	11339.823147440373	428.9738603154779	5998.7889790244935	4565.312549697258	6479.900809797284	3974.091870868416	2716.5517679102973	5250.783324176997	3767.742322861662	12663.704884300267	4002.037399342807	3151.3433152935777	5380.648760921259	3717.528498307914	3294.1510873589395	2344.2975022482606	6452.532679765532
PWY-5345	48654.24215751447	60632.61574378205	64575.19823389029	44028.80906983622	87897.25060292499	84326.93432576327	81488.3248054902	67908.78354592728	85443.3402922608	73533.8177417762	96038.25917620663	51648.067454611824	61036.058459105414	68087.78712403969	100701.12112594751	68755.87273420964	52116.97349531582	89118.84215936491	44198.11951743737	99349.17247953571	51212.07620252146	28830.02161115481	70997.03033711488	52346.869984015306	64636.6766227719	53647.40193031629	88436.12070545931
PWY-5347	16658.142446802096	11166.572238438735	11547.297277585993	19187.682558991903	15166.92119744967	43272.75411540122	29267.114347744384	12480.768889177381	34383.855896167726	21505.6593818647	17924.298550927575	11873.066248375339	23665.59136632814	13493.363024860133	49129.95471797072	26736.31564554359	9182.57558873411	41332.50528967649	11944.577877429085	20588.963865325237	16331.479687752166	14157.234584267617	11658.707492114474	26487.636989007846	25488.980208147143	10905.367646412706	37422.40541944573
PWY-5367	7189.54922889542	10833.323836772579	12838.63702426994	5158.059921533897	11469.916441187524	17048.441264450197	10115.521942709418	4674.195472003745	9294.730756320008	8906.156435483483	22356.533798633252	4021.498645904769	4468.510068212522	5883.316470400912	14128.965734712092	6404.737167461883	4648.646031771278	9747.150032852018	4561.796661519321	17427.036297681352	4419.502814867436	2953.0015776933506	7376.576068975932	10275.883659167508	5441.542808794463	4299.531477406479	7808.005353671278
PWY-5384	41538.700906490914	53401.85548906228	56606.9399849162	45512.518359729685	77242.36950579968	89655.44051981575	76338.26965467994	53150.84771086406	78274.47045447423	65536.69190432924	85063.55135991277	46829.76988070705	61904.88587896349	61008.307480419986	109885.06669906343	62591.16002609125	40609.45836721417	81858.2854728959	40669.29340290121	88825.48422477514	44793.691655701616	29969.85041464413	61142.510558958435	55772.938290785045	61639.328566865996	40619.30975385726	80140.5132271007
PWY-5392	0.0	59.465171330680434	0.0	38.4818939685533	0.0	69.96671867389897	0.0	0.0	0.0	0.0	143.37512265969028	24.493385200789987	0.0	90.94133715820371	108.43613778813707	0.0	0.0	0.0	0.0	143.3773319068382	0.0	0.0	115.41207025425471	146.76786227791493	73.45856598165436	0.0	0.0
PWY-5415	5725.01971050174	5764.057441080255	14622.585713884655	6195.869778491453	16167.788548657589	16387.355931330407	13140.503062166434	6445.992126771418	12126.066554318875	7597.458104898575	9665.911218516396	9789.773174339036	7571.865250761091	12540.374100501485	25228.314882014016	10439.783999072095	4513.567418925254	14148.203789517052	3883.0415183438113	6674.771340049589	12893.246974121621	4355.519966553232	12543.56216829582	12808.766883136836	9918.372642351234	3772.531830697297	13075.666583790045
PWY-5417	3326.6941730018198	3610.808444049413	2020.444254336397	3842.033717828236	3876.5505469218215	8457.465682700691	5051.178061222578	4112.964706383676	7659.94031905256	6108.942876795531	7114.3805112309665	3578.792500974197	5352.3471542808	4615.5663737464765	13234.41931703505	4498.495179888137	2348.6791375239104	9236.88567018002	3011.8418625125482	7939.2607195790515	5082.632338684975	2720.18327646088	4022.5475894055303	5115.568939815244	5262.5397888117195	2602.674565936399	9535.429031506197
PWY-5419	7698.0971553772015	12286.704102429501	13186.84314336433	6887.160219011364	15876.139183635725	24245.206918322907	11990.156277613405	9476.364512183936	9974.969799487091	11386.8571025533	19713.04647927172	10346.0130460188	10027.60571675793	12312.228878414702	37878.40727732322	9575.687960172892	6879.444922684901	9151.355015211364	6069.405746261178	20444.98238175065	13279.19993938023	4783.938092521987	13093.504826336275	15810.694328670206	10030.23632307218	8161.55251708102	9184.50675304771
PWY-5420	6213.8975168876495	6740.337785971399	13814.906879464925	6264.654488402761	16580.97441903034	17990.05096975846	12916.16591640554	7306.2719073903945	10668.659720095226	8423.517980768871	11216.131130225482	9812.574322433526	8092.890249968794	12787.374361727585	27818.214123257407	10435.91205319045	5185.937706306066	10586.123215757005	4349.7182360372035	12237.078871617849	12747.330997608156	4385.1976101214605	13032.475298060299	13502.58534416907	10240.627898388146	4824.143442508031	10329.077850142365
PWY-5427	0.0	0.0	0.0	0.0	167.53954998583848	32.17208180635348	145.6601870614789	53.77872109734468	0.0	0.0	0.0	0.0	0.0	241.00011224895752	0.0	0.0	21.09102101641126	0.0	0.0	0.0	0.0	0.0	258.5245619234677	0.0	195.35050121571018	0.0	0.0
PWY-5430	1813.4839655480903	1904.5631013669297	5161.288884853442	2033.082874829735	7025.0066372586425	12563.589758279653	6547.857846041118	3209.4275488667827	5473.3451290818375	4243.2317204346	3423.391656810626	2942.824316679597	3850.3682201772167	6398.334154904721	19634.19303271692	4799.815396758596	1894.8563166023532	7238.961879098247	1591.3704420678187	2996.102952643214	5519.078838781513	2162.807974438146	5932.543542285949	7395.00741178328	5938.8871892111065	1762.812368247259	6993.31627058398
PWY-5431	3326.6941730018198	3610.808444049413	2020.444254336397	3842.033717828236	3876.5505469218215	8457.465682700691	5051.178061222578	4112.964706383676	7659.94031905256	6108.942876795531	7114.3805112309665	3578.792500974197	5352.3471542808	4615.5663737464765	13234.41931703505	4498.495179888137	2348.6791375239104	9236.88567018002	3011.8418625125482	7939.2607195790515	5082.632338684975	2720.18327646088	4022.5475894055303	5115.568939815244	5262.5397888117195	2602.674565936399	9535.429031506197
PWY-5466	9.345858240819814	0.0	0.0	11.653846153846153	0.0	0.0	0.0	0.0	0.0	0.0	1.9976019184652278	0.0	6.428571428571429	0.0	0.0	0.0	0.0	0.0	28.28303495311168	0.0	0.0	0.0	0.0	0.0	51.73652694610779	0.0	0.0
PWY-5484	49144.91467808589	58960.139149921466	64805.951734514274	45519.883530386054	105304.89686454822	92508.40916375582	87681.79779208403	78612.14799086869	86506.5332134711	75188.75561585504	97044.32933866575	51497.53339334395	62320.59944167602	78310.65271866653	113930.7002200131	77416.29900616202	61163.04448382489	93735.66452960247	42831.847723990824	97028.14908008002	49050.54209989941	31082.18941372623	84582.82969393804	58047.9796772376	70563.45023410849	63090.69467459192	88102.73163549989
PWY-5488	0.0	0.0	117.02184116489623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.45536556806792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.86642096623759	0.0
PWY-5494	206.68199429607677	0.0	0.0	0.0	0.0	0.0	8472.114523694065	348.85195627170805	0.0	0.0	0.0	0.0	0.0	379.2922200573597	0.0	7497.961337263665	179.38745337180757	0.0	0.0	0.0	0.0	0.0	79.41231781852373	0.0	6144.056381969046	515.9559138111389	0.0
PWY-5497	13795.092254189018	21258.696854461698	17976.580602498634	12851.172096957507	28444.144013348607	12980.795802504661	21275.93283942198	20697.267522890455	16265.821820762803	19533.6555809595	34003.87023395295	14411.251530031162	19226.33243683557	23557.643513478728	12573.353088954482	20501.710173762534	17707.292924865185	14546.929331097112	14493.418768342517	36218.11855028966	13373.47706523341	7705.59823645485	24952.60670208025	7039.21776227738	16796.656908171466	15712.661158108482	18158.412062539795
PWY-5499	0.0	0.0	0.0	10.861396349939465	0.0	0.0	59.96827930872539	28.00214959715617	0.0	0.0	58.62882503268959	0.0	11.311399390542464	65.71834115033325	0.0	0.0	0.0	0.0	0.0	122.6925610275778	0.0	0.0	17.723724581879438	0.0	0.0	0.0	0.0
PWY-5505	31454.089023707947	26780.533184723325	35618.33352354587	21180.179042944394	51597.507284674655	37422.26798666661	40651.070564906906	42078.92841820057	47747.79572898526	47490.303342103405	44902.27744583752	27281.76218308303	24697.702250387858	37141.84536727734	40740.625032935	35711.32703622839	30634.25851166262	43859.35659147869	26950.667079783678	43991.87798545536	25439.14208766779	11270.848764706645	41273.95508436095	23936.547098648392	30970.778499844524	33531.09634492222	44803.3212496895
PWY-5507	2349.3117965574374	219.24286134308304	0.0	0.0	4510.888459669171	0.0	12010.377757025146	4849.903693816746	624.2592534499998	1559.8158400722725	0.0	0.0	844.8549627139068	1341.459220749788	0.0	10059.864983583779	2594.0962604649235	560.616567588191	1292.5680509844985	0.0	0.0	379.2732426054349	1108.0373047810501	239.5269786158919	11053.73838298199	4207.545974978524	328.07528588050536
PWY-5517	743.3923477814891	2290.713664310957	2021.5376358117428	1646.2410613142476	2099.444009832291	1218.1097054034055	5873.431246291209	1539.7727463629496	2281.0334407219566	3006.1630289194413	3348.6053336307014	240.0896729762293	941.917516429521	901.3292074270479	2322.833900497204	4855.362320582821	1355.4828445926776	3557.2394961409777	1692.6022357936795	4059.3049550044775	1589.0800555963592	876.9844604513476	1830.7555210859935	809.101638093068	5138.587486233588	1899.0980118027185	2906.6060132969033
PWY-5519	235.18890576282357	1003.4007696505341	359.5976749523333	205.5259555854392	554.9854620411313	993.0106192249931	1164.291782042776	2375.1979881928937	1272.9750731289766	1636.6972866286433	1803.6204832067308	1651.6597825313834	3744.97626677449	739.1073331698859	1780.0178875316285	1472.5844998453738	1650.7847102780029	590.6086964384843	223.39581891356517	2352.5395657714475	3408.583428919059	419.42851218245727	1210.1602457230529	834.390378404526	449.33458411286426	304.54387710409804	27.95616091324381
PWY-5531	5939.739386763876	8320.0220981352	11682.51361147056	7297.672251249154	12225.245512250458	8435.104629021418	10571.236427424965	4871.334293931008	13544.056999476887	9833.896363633563	15930.42474807688	8338.921745425101	10031.446910524593	9247.534472228997	11445.673411312471	8337.346602077732	4511.083275902557	11184.843425720353	6207.523765518382	16323.346436003776	7666.864498753108	5098.097563858597	8469.393798336288	6203.131756829152	7578.833623569788	4099.376462285563	9533.2800749602
PWY-5532	1055.8530846912206	1128.2008564919	0.0	0.0	2351.6648171770366	0.0	0.0	442.99602048972037	0.0	858.3214863707042	985.8432707399728	0.0	634.9558495821726	1807.6356510791513	0.0	141.32499189109848	881.7706847187646	95.70981335293101	665.647956151676	0.0	0.0	139.34152440551753	0.0	0.0	0.0	229.47217870316496	80.71736882915482
PWY-561	10062.858090856906	8627.918027161206	25181.57839703912	7212.044979058928	4641.372308737707	43507.67711834057	6511.892196946185	8336.458025398786	38722.58761122792	16174.847338177931	12961.382550555349	15720.007055212676	12220.239650597963	3050.712745433783	55856.79336054882	3849.0014802615615	5103.038850328767	40628.3702572497	10409.275852649345	8459.360833307494	14262.480316985839	8739.086342136974	4624.888315955683	29151.020546930038	3382.4641728610973	7973.86680929503	37194.05643595819
PWY-5644	0.0	702.2512679211723	0.0	675.2764928719165	683.7291290075415	147.46484801913942	217.93953036452967	50.55232120989142	19.942647911391166	519.1759998503862	1707.821103458528	23.906386099612	1398.2619978865437	431.5595052912744	96.5195000481353	542.0895771163385	196.50473433280732	329.15555667006447	67.32835029420876	1284.9237114099851	0.0	435.70642755929356	1409.9546161926737	43.201605191226086	232.87322079510918	138.94074546676046	0.0
PWY-5645	0.0	0.0	0.0	57.39248470446485	6.969772037477203	22.879405391756986	0.0	12.513620778250507	0.0	24.016648626937656	102.60198987422868	0.0	0.0	0.0	10.033104912769666	0.0	0.0	0.0	0.0	197.176286379718	0.0	0.0	34.63672241562609	0.0	10.30133813354808	0.0	0.0
PWY-5647	3787.4766389001015	8850.890764451775	4822.952746228961	3536.7206839360497	9170.121252281078	7299.082499732922	6195.816598761093	5884.832009993077	5613.375875557814	5879.093459602402	14058.047651902085	5234.192786035051	5532.6254790294215	7380.277634039362	9386.086696228518	5359.777773760809	4260.746704991418	4925.294047685136	2789.206981998222	14627.823022986388	6797.313657117136	3028.4834450697217	7746.783585814335	4229.032617664117	5305.544934716384	6008.226432314373	4865.723089036043
